Assay_Type	AssemblyName	AvgSpotLen	BioProject	BioSample	Center_Name	Consent	DATASTORE_filetype	Experiment	InsertSize	Instrument	LibraryLayout	LibrarySelection	Library_Name	LoadDate	MBases	MBytes	Platform	ReleaseDate	Run	SRA_Sample	SRA_Study	Sample_Name	age	cell_line	dev_stage	donor_ID	health_state	lab	sample_type	sex	DATASTORE_provider	LibrarySource	Organism
RNA-Seq		200	PRJNA30709	SAMN04875761	GEO	public	sra	SRX1737992	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-05-02	5022	3430	ILLUMINA	2016-05-26	SRR3469510	SRS1418487	SRP013565	ENCODE biosample ENCBS181AJG	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN04875774	GEO	public	sra	SRX1737993	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-05-02	4508	3076	ILLUMINA	2016-05-26	SRR3469511	SRS1418488	SRP013565	ENCODE biosample ENCBS645RVR	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN04875776	GEO	public	sra	SRX1738000	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-05-02	4144	2773	ILLUMINA	2016-05-26	SRR3469518	SRS1418493	SRP013565	ENCODE biosample ENCBS693EWC	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN04875783	GEO	public	sra	SRX1738001	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-05-02	4496	3004	ILLUMINA	2016-05-26	SRR3469519	SRS1418494	SRP013565	ENCODE biosample ENCBS823LKQ	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN04875862	GEO	public	sra	SRX1738006	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-05-02	3533	2347	ILLUMINA	2016-05-26	SRR3469524	SRS1418499	SRP013565	ENCODE biosample ENCBS021PJN	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN04875844	GEO	public	sra	SRX1738007	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-05-02	4080	2711	ILLUMINA	2016-05-26	SRR3469525	SRS1418500	SRP013565	ENCODE biosample ENCBS476WAQ	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN04875801	GEO	public	sra	SRX1738010	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-05-02	6458	2796	ILLUMINA	2016-05-26	SRR3469528	SRS1418503	SRP013565	ENCODE biosample ENCBS004ALC	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN04875747	GEO	public	sra	SRX1738011	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-05-02	5491	2383	ILLUMINA	2016-05-26	SRR3469529	SRS1418504	SRP013565	ENCODE biosample ENCBS250IAJ	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN04875799	GEO	public	sra	SRX1738014	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-05-02	6407	2766	ILLUMINA	2016-05-26	SRR3469532	SRS1418507	SRP013565	ENCODE biosample ENCBS767HRR	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN04875873	GEO	public	sra	SRX1738015	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-05-02	5453	2361	ILLUMINA	2016-05-26	SRR3469533	SRS1418508	SRP013565	ENCODE biosample ENCBS324YAG	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN04875848	GEO	public	sra	SRX1738018	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-05-02	5555	2352	ILLUMINA	2016-05-26	SRR3469536	SRS1418511	SRP013565	ENCODE biosample ENCBS138SLH	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN04875860	GEO	public	sra	SRX1738019	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-05-02	5076	2141	ILLUMINA	2016-05-26	SRR3469537	SRS1418513	SRP013565	ENCODE biosample ENCBS757HMX	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN04875775	GEO	public	sra	SRX1738026	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-05-02	4315	2966	ILLUMINA	2016-05-26	SRR3469544	SRS1418518	SRP013565	ENCODE biosample ENCBS680QCR	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN04875788	GEO	public	sra	SRX1738027	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-05-02	3910	2691	ILLUMINA	2016-05-26	SRR3469545	SRS1418520	SRP013565	ENCODE biosample ENCBS984GCA	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN04875853	GEO	public	sra	SRX1738030	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-05-02	5031	3442	ILLUMINA	2016-05-26	SRR3469548	SRS1418523	SRP013565	ENCODE biosample ENCBS013VIB	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN04875869	GEO	public	sra	SRX1738031	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-05-02	4892	3325	ILLUMINA	2016-05-26	SRR3469549	SRS1418524	SRP013565	ENCODE biosample ENCBS869IGF	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN04875782	GEO	public	sra	SRX1738032	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-05-02	5651	2444	ILLUMINA	2016-05-26	SRR3469550	SRS1418525	SRP013565	ENCODE biosample ENCBS783PTA	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN04875771	GEO	public	sra	SRX1738033	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-05-02	6233	2698	ILLUMINA	2016-05-26	SRR3469551	SRS1418526	SRP013565	ENCODE biosample ENCBS577QZL	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN04875737	GEO	public	sra	SRX1738036	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-05-02	4809	3312	ILLUMINA	2016-05-26	SRR3469554	SRS1418529	SRP013565	ENCODE biosample ENCBS154XYR	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN04875950	GEO	public	sra	SRX1738037	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-05-02	3280	2201	ILLUMINA	2016-05-26	SRR3469555	SRS1418530	SRP013565	ENCODE biosample ENCBS954RIE	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN04875756	GEO	public	sra	SRX1738038	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-05-02	5789	2505	ILLUMINA	2016-05-26	SRR3469556	SRS1418531	SRP013565	ENCODE biosample ENCBS016YMK	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN04875760	GEO	public	sra	SRX1738039	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-05-02	6640	2889	ILLUMINA	2016-05-26	SRR3469557	SRS1418532	SRP013565	ENCODE biosample ENCBS174LOJ	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN04875781	GEO	public	sra	SRX1738046	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-05-02	4851	3334	ILLUMINA	2016-05-26	SRR3469564	SRS1418539	SRP013565	ENCODE biosample ENCBS772SKD	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN04875763	GEO	public	sra	SRX1738047	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-05-02	5741	4000	ILLUMINA	2016-05-26	SRR3469565	SRS1418540	SRP013565	ENCODE biosample ENCBS185RGL	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN04875815	GEO	public	sra	SRX1738048	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-05-02	3817	2558	ILLUMINA	2016-05-26	SRR3469566	SRS1418541	SRP013565	ENCODE biosample ENCBS169BBI	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN04875795	GEO	public	sra	SRX1738049	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-05-02	4757	3174	ILLUMINA	2016-05-26	SRR3469567	SRS1418542	SRP013565	ENCODE biosample ENCBS440DGS	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN04875735	GEO	public	sra	SRX1738050	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-05-02	6489	2819	ILLUMINA	2016-05-26	SRR3469568	SRS1418543	SRP013565	ENCODE biosample ENCBS918DLF	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN04875805	GEO	public	sra	SRX1738051	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-05-02	5337	2328	ILLUMINA	2016-05-26	SRR3469569	SRS1418544	SRP013565	ENCODE biosample ENCBS133VWK	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN04875742	GEO	public	sra	SRX1738052	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-05-02	4766	3192	ILLUMINA	2016-05-26	SRR3469570	SRS1418545	SRP013565	ENCODE biosample ENCBS443DUP	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN04875868	GEO	public	sra	SRX1738053	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-05-02	4532	3035	ILLUMINA	2016-05-26	SRR3469571	SRS1418546	SRP013565	ENCODE biosample ENCBS905JDP	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN04875768	GEO	public	sra	SRX1738056	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-05-02	4547	3157	ILLUMINA	2016-05-26	SRR3469574	SRS1418444	SRP013565	ENCODE biosample ENCBS366CLP	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN04875780	GEO	public	sra	SRX1738057	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-05-02	5325	3714	ILLUMINA	2016-05-26	SRR3469575	SRS1418442	SRP013565	ENCODE biosample ENCBS746YXR	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN04875766	GEO	public	sra	SRX1738058	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-05-02	4889	2085	ILLUMINA	2016-05-26	SRR3469576	SRS1418549	SRP013565	ENCODE biosample ENCBS298QZZ	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN04875787	GEO	public	sra	SRX1738063	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-05-02	4864	2060	ILLUMINA	2016-05-26	SRR3469581	SRS1418553	SRP013565	ENCODE biosample ENCBS905LQS	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN04875739	GEO	public	sra	SRX1738071	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-05-02	5876	2566	ILLUMINA	2016-05-26	SRR3469589	SRS1418562	SRP013565	ENCODE biosample ENCBS846HWI	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN04875863	GEO	public	sra	SRX1738075	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-05-02	6050	2630	ILLUMINA	2016-05-26	SRR3469593	SRS1418566	SRP013565	ENCODE biosample ENCBS474XLY	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN04875817	GEO	public	sra	SRX1738077	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-05-03	4551	3148	ILLUMINA	2016-05-26	SRR3469595	SRS1418568	SRP013565	ENCODE biosample ENCBS119EVP	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN04875871	GEO	public	sra	SRX1738081	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-05-03	6948	3026	ILLUMINA	2016-05-26	SRR3469599	SRS1418572	SRP013565	ENCODE biosample ENCBS963XMS	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		250	PRJNA309391	SAMN05357553	GEO	public	sra	SRX1897293	0	Illumina HiSeq 2500	PAIRED	cDNA		2016-07-05	9042	3603	ILLUMINA	2016-07-21	SRR3743146	SRS1540198	SRP068708	GSM2225090	53 yo	K562							ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		152	PRJNA30709	SAMN05733815	GEO	public	sra	SRX2156839	0	Illumina Genome Analyzer IIx	PAIRED	cDNA		2016-09-10	17257	11919	ILLUMINA	2017-05-09	SRR4235541	SRS1686780	SRP013565	ENCODE biosample ENCBS726AAA	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Thomas Gingeras, CSHL	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05897479	GEO	public	sra	SRX2243625	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-13	4486	3015	ILLUMINA	2016-11-14	SRR4421316	SRS1744519	SRP013565	ENCODE biosample ENCBS713VDJ	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05897378	GEO	public	sra	SRX2243631	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-14	9715	5866	ILLUMINA	2016-11-14	SRR4421322	SRS1744520	SRP013565	ENCODE biosample ENCBS621XIY	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05897253	GEO	public	sra	SRX2243647	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-14	7262	4367	ILLUMINA	2016-11-14	SRR4421338	SRS1744530	SRP013565	ENCODE biosample ENCBS497UCZ	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05897275	GEO	public	sra	SRX2243655	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-13	3632	2460	ILLUMINA	2016-11-14	SRR4421346	SRS1744536	SRP013565	ENCODE biosample ENCBS517XSM	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		202	PRJNA30709	SAMN05896961	GEO	public	sra	SRX2243657	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-14	5388	4104	ILLUMINA	2016-11-14	SRR4421348	SRS1744537	SRP013565	ENCODE biosample ENCBS191KOV	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Sherman Weissman, Yale	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05897716	GEO	public	sra	SRX2243667	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-13	5424	3681	ILLUMINA	2016-11-14	SRR4421358	SRS1744546	SRP013565	ENCODE biosample ENCBS943ODH	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05897633	GEO	public	sra	SRX2243669	0	Illumina HiSeq 2500	PAIRED	cDNA		2016-10-13	5765	2709	ILLUMINA	2016-11-14	SRR4421360	SRS1744549	SRP013565	ENCODE biosample ENCBS854WQM	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05897495	GEO	public	sra	SRX2243673	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-14	9001	5083	ILLUMINA	2016-11-14	SRR4421364	SRS1744551	SRP013565	ENCODE biosample ENCBS728WBV	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05897568	GEO	public	sra	SRX2243679	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-14	11505	6963	ILLUMINA	2016-11-14	SRR4421370	SRS1744557	SRP013565	ENCODE biosample ENCBS790JBM	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05897530	GEO	public	sra	SRX2243683	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-17	9170	5242	ILLUMINA	2016-11-14	SRR4421374	SRS1744564	SRP013565	ENCODE biosample ENCBS753LXR	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		202	PRJNA30709	SAMN05897644	GEO	public	sra	SRX2243686	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-14	4831	3008	ILLUMINA	2016-11-14	SRR4421377	SRS1744566	SRP013565	ENCODE biosample ENCBS867XVY	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Sherman Weissman, Yale	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05897233	GEO	public	sra	SRX2243688	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-14	9043	5382	ILLUMINA	2016-11-14	SRR4421379	SRS1744571	SRP013565	ENCODE biosample ENCBS477MKD	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		202	PRJNA30709	SAMN05896956	GEO	public	sra	SRX2243693	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-13	5114	3156	ILLUMINA	2016-11-14	SRR4421384	SRS1744572	SRP013565	ENCODE biosample ENCBS181BKY	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Sherman Weissman, Yale	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05897231	GEO	public	sra	SRX2243695	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-13	4335	2908	ILLUMINA	2016-11-14	SRR4421386	SRS1744574	SRP013565	ENCODE biosample ENCBS474CTB	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05897626	GEO	public	sra	SRX2243697	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-14	3576	2440	ILLUMINA	2016-11-14	SRR4421388	SRS1744576	SRP013565	ENCODE biosample ENCBS849TDY	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05896828	GEO	public	sra	SRX2243699	0	Illumina HiSeq 2500	PAIRED	cDNA		2016-10-14	13035	7329	ILLUMINA	2016-11-14	SRR4421390	SRS1744578	SRP013565	ENCODE biosample ENCBS061XBB	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05897128	GEO	public	sra	SRX2243701	0	Illumina HiSeq 2000	PAIRED	cDNA		2016-10-14	3879	2713	ILLUMINA	2016-11-14	SRR4421392	SRS1744579	SRP013565	ENCODE biosample ENCBS373HMN	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05896777	GEO	public	sra	SRX2243705	0	Illumina HiSeq 2500	PAIRED	cDNA		2016-10-14	6318	3316	ILLUMINA	2016-11-14	SRR4421396	SRS1744583	SRP013565	ENCODE biosample ENCBS019QZZ	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05897638	GEO	public	sra	SRX2243706	0	Illumina HiSeq 2500	PAIRED	cDNA		2016-10-14	8907	4793	ILLUMINA	2016-11-14	SRR4421397	SRS1744584	SRP013565	ENCODE biosample ENCBS863CBS	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05897596	GEO	public	sra	SRX2243708	0	Illumina HiSeq 2500	PAIRED	cDNA		2016-10-13	9954	6129	ILLUMINA	2016-11-14	SRR4421399	SRS1744585	SRP013565	ENCODE biosample ENCBS815LSY	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05897639	GEO	public	sra	SRX2243722	0	Illumina HiSeq 2500	PAIRED	cDNA		2016-10-14	8068	4447	ILLUMINA	2016-11-14	SRR4421413	SRS1744597	SRP013565	ENCODE biosample ENCBS863MAI	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
RNA-Seq		200	PRJNA30709	SAMN05896855	GEO	public	sra	SRX2243724	0	Illumina HiSeq 2500	PAIRED	cDNA		2016-10-13	9593	5701	ILLUMINA	2016-11-14	SRR4421415	SRS1744593	SRP013565	ENCODE biosample ENCBS089OTW	53 year	K562	adult	ENCDO000AAD	chronic myelogenous leukemia (CML)	Brenton Graveley, UConn	immortalized cell line	female	ncbi	TRANSCRIPTOMIC	Homo sapiens
