Assay_Type	AvgSpotLen	BioProject	BioSample	Center_Name	DATASTORE_filetype	DATASTORE_provider	ENA_FIRST_PUBLIC	ENA_LAST_UPDATE	Experiment	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Library_Name	LoadDate	MBases	MBytes	Organism	Platform	ReleaseDate	Run	SRA_Sample	SRA_Study	Sample_Name	population	Consent	Strain
RNA-Seq	150	PRJEB3366	SAMEA1573126	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX162924	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA19137.1.M_111124_7 extract	2012-11-07	4620	3300	Homo sapiens	ILLUMINA	2012-11-07	ERR188072	ERS185267	ERP001942	GEUV:NA19137	YRI	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573324	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX162945	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA19144.1.M_120209_1 extract	2012-11-07	2661	1813	Homo sapiens	ILLUMINA	2012-11-07	ERR188064	ERS185166	ERP001942	GEUV:NA19144	YRI	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573368	Max Planck Institute for Molecular Genetics	sra	ncbi	2012-11-06	2018-03-08	ERX162954	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	HG00273.3.M_120202_7 extract	2012-11-07	2356	1650	Homo sapiens	ILLUMINA	2012-11-07	ERR188034	ERS185458	ERP001942	GEUV:HG00273	FIN	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573494	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX162956	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA19092.1.M_111124_3 extract	2012-11-07	5003	3549	Homo sapiens	ILLUMINA	2012-11-07	ERR188128	ERS185221	ERP001942	GEUV:NA19092	YRI	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573139	Uppsala University	sra	ncbi	2012-11-06	2018-03-08	ERX162962	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	HG00351.6.M_120119_5 extract	2012-11-07	2817	1980	Homo sapiens	ILLUMINA	2012-11-07	ERR188124	ERS185172	ERP001942	GEUV:HG00351	FIN	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573518	Leiden University Medical Center	sra	ncbi	2012-11-06	2018-03-08	ERX162963	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA19118.7.M_120219_8 extract	2012-11-07	6838	4876	Homo sapiens	ILLUMINA	2012-11-07	ERR188066	ERS185465	ERP001942	GEUV:NA19118	YRI	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573084	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX162969	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	HG00149.1.M_111124_6 extract	2012-11-07	4416	3117	Homo sapiens	ILLUMINA	2012-11-07	ERR188065	ERS185333	ERP001942	GEUV:HG00149	GBR	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573156	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX162972	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA20504.1.M_111124_7 extract	2012-11-06	3747	2651	Homo sapiens	ILLUMINA	2012-11-06	ERR188088	ERS185242	ERP001942	GEUV:NA20504	TSI	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573516	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX162976	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA07056.1.M_111124_3 extract	2012-11-07	4136	3066	Homo sapiens	ILLUMINA	2012-11-07	ERR188027	ERS185031	ERP001942	GEUV:NA07056	CEU	public	lymphoblastoid cell line
RNA-Seq	152	PRJEB3366	SAMEA1573132	Centre for Genomic Regulation, Barcelona	sra	ncbi	2012-11-06	2018-03-08	ERX162983	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	HG00384.2.M_111216_4 extract	2012-11-07	5952	4176	Homo sapiens	ILLUMINA	2012-11-07	ERR188043	ERS185184	ERP001942	GEUV:HG00384	FIN	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573342	Institute of Clinical Molecular Biology, University of Kiel, Germany	sra	ncbi	2012-11-06	2018-03-08	ERX162990	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA10847.4.M_120208_4 extract	2012-11-07	4262	2983	Homo sapiens	ILLUMINA	2012-11-07	ERR188101	ERS185493	ERP001942	GEUV:NA10847	CEU	public	lymphoblastoid cell line
RNA-Seq	152	PRJEB3366	SAMEA1573304	Centre for Genomic Regulation, Barcelona	sra	ncbi	2012-11-06	2018-03-08	ERX162993	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	HG00313.2.M_111216_6 extract	2012-11-07	3779	2687	Homo sapiens	ILLUMINA	2012-11-07	ERR188123	ERS185213	ERP001942	GEUV:HG00313	FIN	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573339	Max Planck Institute for Molecular Genetics	sra	ncbi	2012-11-06	2018-03-08	ERX162997	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA19119.3.M_120202_4 extract	2012-11-07	2339	1596	Homo sapiens	ILLUMINA	2012-11-07	ERR188030	ERS185063	ERP001942	GEUV:NA19119	YRI	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573267	Max Planck Institute for Molecular Genetics	sra	ncbi	2012-11-06	2018-03-08	ERX163002	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	HG00247.3.M_120202_1 extract	2012-11-06	3714	2580	Homo sapiens	ILLUMINA	2012-11-06	ERR188106	ERS185114	ERP001942	GEUV:HG00247	GBR	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573545	Institute of Clinical Molecular Biology, University of Kiel, Germany	sra	ncbi	2012-11-06	2018-03-08	ERX163006	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	HG00103.4.M_120208_3 extract	2012-11-07	3674	2618	Homo sapiens	ILLUMINA	2012-11-07	ERR188136	ERS185490	ERP001942	GEUV:HG00103	GBR	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573260	Uppsala University	sra	ncbi	2012-11-06	2018-03-08	ERX163007	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	HG00261.6.M_120119_2 extract	2012-11-07	4168	2828	Homo sapiens	ILLUMINA	2012-11-07	ERR188130	ERS185182	ERP001942	GEUV:HG00261	GBR	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573490	Max Planck Institute for Molecular Genetics	sra	ncbi	2012-11-06	2018-03-08	ERX163012	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA12287.3.M_120202_3 extract	2012-11-07	2436	1682	Homo sapiens	ILLUMINA	2012-11-07	ERR188142	ERS185075	ERP001942	GEUV:NA12287	CEU	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573329	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX163015	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA19171.1.M_111124_7 extract	2012-11-07	5160	3555	Homo sapiens	ILLUMINA	2012-11-07	ERR188055	ERS185129	ERP001942	GEUV:NA19171	YRI	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573406	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX163020	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA12830.1.M_111124_2 extract	2012-11-07	2945	2108	Homo sapiens	ILLUMINA	2012-11-07	ERR188051	ERS185401	ERP001942	GEUV:NA12830	CEU	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573142	Institute of Clinical Molecular Biology, University of Kiel, Germany	sra	ncbi	2012-11-06	2018-03-08	ERX163028	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	HG00349.4.M_120208_4 extract	2012-11-06	3736	2617	Homo sapiens	ILLUMINA	2012-11-06	ERR188075	ERS185027	ERP001942	GEUV:HG00349	FIN	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573128	Max Planck Institute for Molecular Genetics	sra	ncbi	2012-11-06	2018-03-08	ERX163029	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA12546.3.M_120202_4 extract	2012-11-06	2670	1835	Homo sapiens	ILLUMINA	2012-11-06	ERR188092	ERS185183	ERP001942	GEUV:NA12546	CEU	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573228	Leiden University Medical Center	sra	ncbi	2012-11-06	2018-03-08	ERX163036	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA18511.7.M_120219_2 extract	2012-11-06	7695	5414	Homo sapiens	ILLUMINA	2012-11-06	ERR188097	ERS185100	ERP001942	GEUV:NA18511	YRI	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573247	Leiden University Medical Center	sra	ncbi	2012-11-06	2018-03-08	ERX163041	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA11831.7.M_120219_2 extract	2012-11-07	6218	4413	Homo sapiens	ILLUMINA	2012-11-07	ERR188067	ERS185295	ERP001942	GEUV:NA11831	CEU	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573256	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX163043	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA20541.1.M_111124_4 extract	2012-11-07	5068	3634	Homo sapiens	ILLUMINA	2012-11-07	ERR188052	ERS185125	ERP001942	GEUV:NA20541	TSI	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573388	Institute of Clinical Molecular Biology, University of Kiel, Germany	sra	ncbi	2012-11-06	2018-03-08	ERX163044	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA20778.4.M_120208_1 extract	2012-11-06	1235	867	Homo sapiens	ILLUMINA	2012-11-06	ERR188079	ERS185161	ERP001942	GEUV:NA20778	TSI	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573338	Helmholtz Zentrum München, German Research Center for Environmental Health, Germany	sra	ncbi	2012-11-06	2018-03-08	ERX163046	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA19150.5.M_120131_7 extract	2012-11-06	4224	2928	Homo sapiens	ILLUMINA	2012-11-06	ERR188093	ERS185285	ERP001942	GEUV:NA19150	YRI	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573345	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX163047	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	HG00336.1.M_120209_2 extract	2012-11-07	3879	2661	Homo sapiens	ILLUMINA	2012-11-07	ERR188033	ERS185303	ERP001942	GEUV:HG00336	FIN	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573253	Max Planck Institute for Molecular Genetics	sra	ncbi	2012-11-06	2018-03-08	ERX163048	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA20806.3.M_120202_5 extract	2012-11-06	2572	1795	Homo sapiens	ILLUMINA	2012-11-06	ERR188094	ERS185112	ERP001942	GEUV:NA20806	TSI	public	lymphoblastoid cell line
RNA-Seq	152	PRJEB3366	SAMEA1573131	Centre for Genomic Regulation, Barcelona	sra	ncbi	2012-11-06	2018-03-08	ERX163054	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA07346.2.M_111215_7 extract	2012-11-07	4821	3248	Homo sapiens	ILLUMINA	2012-11-07	ERR188135	ERS185346	ERP001942	GEUV:NA07346	CEU	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573083	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX163057	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	HG00383.1.M_111124_1 extract	2012-11-06	4835	3377	Homo sapiens	ILLUMINA	2012-11-06	ERR188102	ERS185130	ERP001942	GEUV:HG00383	FIN	public	lymphoblastoid cell line
RNA-Seq	152	PRJEB3366	SAMEA1573137	Centre for Genomic Regulation, Barcelona	sra	ncbi	2012-11-06	2018-03-08	ERX163067	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	HG00256.2.M_111215_7 extract	2012-11-06	5109	3698	Homo sapiens	ILLUMINA	2012-11-06	ERR188091	ERS185256	ERP001942	GEUV:HG00256	GBR	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573233	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX163068	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	HG00125.1.M_111124_6 extract	2012-11-07	4107	2967	Homo sapiens	ILLUMINA	2012-11-07	ERR188059	ERS185099	ERP001942	GEUV:HG00125	GBR	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573474	Leiden University Medical Center	sra	ncbi	2012-11-06	2018-03-08	ERX163069	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	HG00239.7.M_120219_4 extract	2012-11-07	5622	3884	Homo sapiens	ILLUMINA	2012-11-07	ERR188112	ERS185379	ERP001942	GEUV:HG00239	GBR	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573437	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX163077	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA11892.1.M_111124_2 extract	2012-11-06	3503	2502	Homo sapiens	ILLUMINA	2012-11-06	ERR188086	ERS185176	ERP001942	GEUV:NA11892	CEU	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573428	Uppsala University	sra	ncbi	2012-11-06	2018-03-08	ERX163078	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	HG00263.6.M_120119_3 extract	2012-11-07	4316	2720	Homo sapiens	ILLUMINA	2012-11-07	ERR188070	ERS185363	ERP001942	GEUV:HG00263	GBR	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573493	Max Planck Institute for Molecular Genetics	sra	ncbi	2012-11-06	2018-03-08	ERX163088	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	HG00135.3.M_120202_8 extract	2012-11-07	2096	1495	Homo sapiens	ILLUMINA	2012-11-07	ERR188133	ERS185033	ERP001942	GEUV:HG00135	GBR	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573367	Max Planck Institute for Molecular Genetics	sra	ncbi	2012-11-06	2018-03-08	ERX163089	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA19197.3.M_120202_2 extract	2012-11-07	2886	2032	Homo sapiens	ILLUMINA	2012-11-07	ERR188129	ERS185054	ERP001942	GEUV:NA19197	YRI	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573336	Institute of Clinical Molecular Biology, University of Kiel, Germany	sra	ncbi	2012-11-06	2018-03-08	ERX163092	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	HG00311.4.M_120208_6 extract	2012-11-07	3675	2612	Homo sapiens	ILLUMINA	2012-11-07	ERR188121	ERS185440	ERP001942	GEUV:HG00311	FIN	public	lymphoblastoid cell line
RNA-Seq	152	PRJEB3366	SAMEA1573168	Centre for Genomic Regulation, Barcelona	sra	ncbi	2012-11-06	2018-03-08	ERX163096	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	HG00334.2.M_111216_5 extract	2012-11-07	3898	2881	Homo sapiens	ILLUMINA	2012-11-07	ERR188127	ERS185189	ERP001942	GEUV:HG00334	FIN	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573400	Max Planck Institute for Molecular Genetics	sra	ncbi	2012-11-06	2018-03-08	ERX163098	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA12827.3.M_120202_2 extract	2012-11-07	2203	1561	Homo sapiens	ILLUMINA	2012-11-07	ERR188134	ERS185298	ERP001942	GEUV:NA12827	CEU	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573302	Helmholtz Zentrum München, German Research Center for Environmental Health, Germany	sra	ncbi	2012-11-06	2018-03-08	ERX163101	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	HG00358.5.M_120131_5 extract	2012-11-06	4345	2976	Homo sapiens	ILLUMINA	2012-11-06	ERR188089	ERS185208	ERP001942	GEUV:HG00358	FIN	public	lymphoblastoid cell line
RNA-Seq	152	PRJEB3366	SAMEA1573294	Centre for Genomic Regulation, Barcelona	sra	ncbi	2012-11-06	2018-03-08	ERX163105	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA06994.2.M_111215_7 extract	2012-11-07	5490	3980	Homo sapiens	ILLUMINA	2012-11-07	ERR188047	ERS185383	ERP001942	GEUV:NA06994	CEU	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573117	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX163106	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	HG00250.1.M_111124_4 extract	2012-11-06	3230	2350	Homo sapiens	ILLUMINA	2012-11-06	ERR188080	ERS185185	ERP001942	GEUV:HG00250	GBR	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573202	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX163111	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	HG00320.1.M_111124_1 extract	2012-11-07	4420	3224	Homo sapiens	ILLUMINA	2012-11-07	ERR188046	ERS185139	ERP001942	GEUV:HG00320	FIN	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573122	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX163120	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA18520.1.M_111124_1 extract	2012-11-06	3806	2667	Homo sapiens	ILLUMINA	2012-11-06	ERR188085	ERS185345	ERP001942	GEUV:NA18520	YRI	public	lymphoblastoid cell line
RNA-Seq	152	PRJEB3366	SAMEA1573346	Centre for Genomic Regulation, Barcelona	sra	ncbi	2012-11-06	2018-03-08	ERX163121	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	HG00377.2.M_120131_2 extract	2012-11-07	5100	3508	Homo sapiens	ILLUMINA	2012-11-07	ERR188025	ERS185451	ERP001942	GEUV:HG00377	FIN	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573361	Max Planck Institute for Molecular Genetics	sra	ncbi	2012-11-06	2018-03-08	ERX163128	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	HG00285.3.M_120202_5 extract	2012-11-06	3722	2573	Homo sapiens	ILLUMINA	2012-11-06	ERR188083	ERS185319	ERP001942	GEUV:HG00285	FIN	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573178	Uppsala University	sra	ncbi	2012-11-06	2018-03-08	ERX163129	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA19257.6.M_120119_2 extract	2012-11-07	4511	3088	Homo sapiens	ILLUMINA	2012-11-07	ERR188074	ERS185340	ERP001942	GEUV:NA19257	YRI	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573188	Institute of Clinical Molecular Biology, University of Kiel, Germany	sra	ncbi	2012-11-06	2018-03-08	ERX163132	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA20518.4.M_120208_3 extract	2012-11-07	4360	3100	Homo sapiens	ILLUMINA	2012-11-07	ERR188050	ERS185188	ERP001942	GEUV:NA20518	TSI	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573477	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX163134	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	HG00096.1.M_111124_6 extract	2012-11-07	3899	2793	Homo sapiens	ILLUMINA	2012-11-07	ERR188040	ERS185276	ERP001942	GEUV:HG00096	GBR	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573254	Max Planck Institute for Molecular Genetics	sra	ncbi	2012-11-06	2018-03-08	ERX163144	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA18517.3.M_120202_1 extract	2012-11-07	2178	1529	Homo sapiens	ILLUMINA	2012-11-07	ERR188060	ERS185124	ERP001942	GEUV:NA18517	YRI	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573269	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX163148	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	HG00345.1.M_120209_1 extract	2012-11-07	4087	2807	Homo sapiens	ILLUMINA	2012-11-07	ERR188038	ERS185098	ERP001942	GEUV:HG00345	FIN	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573404	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX163149	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	HG00155.1.M_111124_2 extract	2012-11-07	3045	2257	Homo sapiens	ILLUMINA	2012-11-07	ERR188028	ERS185215	ERP001942	GEUV:HG00155	GBR	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573291	Uppsala University	sra	ncbi	2012-11-06	2018-03-08	ERX163151	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA12843.6.M_120119_4 extract	2012-11-06	3161	2235	Homo sapiens	ILLUMINA	2012-11-06	ERR188099	ERS185207	ERP001942	GEUV:NA12843	CEU	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573446	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX163159	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA20508.1.M_111124_2 extract	2012-11-07	4650	3455	Homo sapiens	ILLUMINA	2012-11-07	ERR188021	ERS185362	ERP001942	GEUV:NA20508	TSI	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573259	Institute of Clinical Molecular Biology, University of Kiel, Germany	sra	ncbi	2012-11-06	2018-03-08	ERX163160	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	HG00382.4.M_120208_4 extract	2012-11-07	3756	2623	Homo sapiens	ILLUMINA	2012-11-07	ERR188115	ERS185056	ERP001942	GEUV:HG00382	FIN	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573296	Uppsala University	sra	ncbi	2012-11-06	2018-03-08	ERX163162	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA11992.6.M_120119_5 extract	2012-11-07	3258	2295	Homo sapiens	ILLUMINA	2012-11-07	ERR188062	ERS185096	ERP001942	GEUV:NA11992	CEU	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573507	Leiden University Medical Center	sra	ncbi	2012-11-06	2018-03-08	ERX163164	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA12275.7.M_120219_5 extract	2012-11-07	4486	3164	Homo sapiens	ILLUMINA	2012-11-07	ERR188032	ERS185264	ERP001942	GEUV:NA12275	CEU	public	lymphoblastoid cell line
RNA-Seq	152	PRJEB3366	SAMEA1573344	Centre for Genomic Regulation, Barcelona	sra	ncbi	2012-11-06	2018-03-08	ERX163166	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA19213.2.M_111215_6 extract	2012-11-07	5172	3570	Homo sapiens	ILLUMINA	2012-11-07	ERR188131	ERS185371	ERP001942	GEUV:NA19213	YRI	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573115	Helmholtz Zentrum München, German Research Center for Environmental Health, Germany	sra	ncbi	2012-11-06	2018-03-08	ERX163171	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA19146.5.M_120131_5 extract	2012-11-07	4887	3314	Homo sapiens	ILLUMINA	2012-11-07	ERR188104	ERS185331	ERP001942	GEUV:NA19146	YRI	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573240	Max Planck Institute for Molecular Genetics	sra	ncbi	2012-11-06	2018-03-08	ERX163172	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	HG00350.3.M_120202_3 extract	2012-11-07	2218	1540	Homo sapiens	ILLUMINA	2012-11-07	ERR188031	ERS185198	ERP001942	GEUV:HG00350	FIN	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573153	Max Planck Institute for Molecular Genetics	sra	ncbi	2012-11-06	2018-03-08	ERX162711	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	HG01790.3.M_120202_3 extract	2012-11-07	1811	1270	Homo sapiens	ILLUMINA	2012-11-07	ERR188407	ERS185025	ERP001942	GEUV:HG01790	GBR	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573481	Max Planck Institute for Molecular Genetics	sra	ncbi	2012-11-06	2018-03-08	ERX162712	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA20535.3.M_120202_2 extract	2012-11-07	3651	2577	Homo sapiens	ILLUMINA	2012-11-07	ERR188398	ERS185022	ERP001942	GEUV:NA20535	TSI	public	lymphoblastoid cell line
RNA-Seq	152	PRJEB3366	SAMEA1573265	Centre for Genomic Regulation, Barcelona	sra	ncbi	2012-11-06	2018-03-08	ERX162713	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	HG00111.2.M_111215_4 extract	2012-11-07	5082	3401	Homo sapiens	ILLUMINA	2012-11-07	ERR188342	ERS185191	ERP001942	GEUV:HG00111	GBR	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573211	Uppsala University	sra	ncbi	2012-11-06	2018-03-08	ERX162714	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	NA20512.6.M_120119_6 extract	2012-11-07	3499	2433	Homo sapiens	ILLUMINA	2012-11-07	ERR188369	ERS185447	ERP001942	GEUV:NA20512	TSI	public	lymphoblastoid cell line
RNA-Seq	150	PRJEB3366	SAMEA1573185	University of Geneva	sra	ncbi	2012-11-06	2018-03-08	ERX162715	280	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	HG00101.1.M_111124_4 extract	2012-11-07	3327	2421	Homo sapiens	ILLUMINA	2012-11-07	ERR188307	ERS185085	ERP001942	GEUV:HG00101	GBR	public	lymphoblastoid cell line
