Assay_Type	AssemblyName	AvgSpotLen	BioProject	BioSample	Center_Name	Consent	DATASTORE_filetype	Experiment	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Library_Name	LoadDate	MBases	MBytes	Organism	Platform	ReleaseDate	Run	SRA_Sample	SRA_Study	Sample_Name	cell_type	flow_cell_id	group	libraryid	phase	source_name	stim	tissue	DATASTORE_provider
RNA-Seq		101	PRJNA341854	SAMN05729735	GEO	public	sra	SRX2136473	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2016-09-05	748	540	Homo sapiens	ILLUMINA	2018-02-14	SRR4167513	SRS1670535	SRP086245	GSM2302429	CD4+ T cells					normal-weight child with asthma_CD4+ T cells			ncbi
RNA-Seq		101	PRJNA341854	SAMN05729734	GEO	public	sra	SRX2136474	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2016-09-05	1315	813	Homo sapiens	ILLUMINA	2018-02-14	SRR4167514	SRS1670536	SRP086245	GSM2302430	CD4+ T cells					normal-weight child with asthma_CD4+ T cells			ncbi
RNA-Seq		101	PRJNA341854	SAMN05729733	GEO	public	sra	SRX2136475	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2016-09-05	1612	1010	Homo sapiens	ILLUMINA	2018-02-14	SRR4167515	SRS1670537	SRP086245	GSM2302431	CD4+ T cells					normal-weight child with asthma_CD4+ T cells			ncbi
RNA-Seq		101	PRJNA341854	SAMN05729732	GEO	public	sra	SRX2136476	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2016-09-05	1794	1307	Homo sapiens	ILLUMINA	2018-02-14	SRR4167516	SRS1670538	SRP086245	GSM2302432	CD4+ T cells					normal-weight child with asthma_CD4+ T cells			ncbi
RNA-Seq		101	PRJNA341854	SAMN05729731	GEO	public	sra	SRX2136477	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2016-09-05	386	229	Homo sapiens	ILLUMINA	2018-02-14	SRR4167517	SRS1670539	SRP086245	GSM2302433	CD4+ T cells					normal-weight child with asthma_CD4+ T cells			ncbi
RNA-Seq		101	PRJNA341854	SAMN05729730	GEO	public	sra	SRX2136478	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2016-09-05	1113	683	Homo sapiens	ILLUMINA	2018-02-14	SRR4167518	SRS1670540	SRP086245	GSM2302434	CD4+ T cells					normal-weight child with asthma_CD4+ T cells			ncbi
RNA-Seq		101	PRJNA341854	SAMN05729729	GEO	public	sra	SRX2136479	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2016-09-05	1226	768	Homo sapiens	ILLUMINA	2018-02-14	SRR4167519	SRS1670541	SRP086245	GSM2302435	CD4+ T cells					normal-weight child with asthma_CD4+ T cells			ncbi
RNA-Seq		101	PRJNA341854	SAMN05729728	GEO	public	sra	SRX2136480	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2016-09-05	984	714	Homo sapiens	ILLUMINA	2018-02-14	SRR4167520	SRS1670542	SRP086245	GSM2302436	CD4+ T cells					normal-weight child with asthma_CD4+ T cells			ncbi
RNA-Seq		101	PRJNA341854	SAMN05729727	GEO	public	sra	SRX2136481	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2016-09-05	1050	647	Homo sapiens	ILLUMINA	2018-02-14	SRR4167521	SRS1670543	SRP086245	GSM2302437	CD4+ T cells					normal-weight child with asthma_CD4+ T cells			ncbi
RNA-Seq		101	PRJNA341854	SAMN05729726	GEO	public	sra	SRX2136482	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2016-09-05	1428	898	Homo sapiens	ILLUMINA	2018-02-14	SRR4167522	SRS1670544	SRP086245	GSM2302438	CD4+ T cells					normal-weight child with asthma_CD4+ T cells			ncbi
RNA-Seq		101	PRJNA341854	SAMN05729725	GEO	public	sra	SRX2136483	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2016-09-05	1928	1197	Homo sapiens	ILLUMINA	2018-02-14	SRR4167523	SRS1670545	SRP086245	GSM2302439	CD4+ T cells					normal-weight child with asthma_CD4+ T cells			ncbi
RNA-Seq		101	PRJNA341854	SAMN05729724	GEO	public	sra	SRX2136484	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2016-09-05	1565	1016	Homo sapiens	ILLUMINA	2018-02-14	SRR4167524	SRS1670546	SRP086245	GSM2302440	CD4+ T cells					normal-weight child with asthma_CD4+ T cells			ncbi
RNA-Seq		101	PRJNA341854	SAMN05729723	GEO	public	sra	SRX2136485	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2016-09-05	1405	881	Homo sapiens	ILLUMINA	2018-02-14	SRR4167525	SRS1670547	SRP086245	GSM2302441	CD4+ T cells					normal-weight child with asthma_CD4+ T cells			ncbi
RNA-Seq		101	PRJNA341854	SAMN05729699	GEO	public	sra	SRX2136486	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2016-09-05	787	463	Homo sapiens	ILLUMINA	2018-02-14	SRR4167526	SRS1670548	SRP086245	GSM2302442	CD4+ T cells					normal-weight child with asthma_CD4+ T cells			ncbi
RNA-Seq		101	PRJNA341854	SAMN05729698	GEO	public	sra	SRX2136487	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2016-09-05	1680	1000	Homo sapiens	ILLUMINA	2018-02-14	SRR4167527	SRS1670549	SRP086245	GSM2302443	CD4+ T cells					normal-weight child with asthma_CD4+ T cells			ncbi
RNA-Seq		101	PRJNA341854	SAMN05729722	GEO	public	sra	SRX2136488	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2016-09-05	1666	993	Homo sapiens	ILLUMINA	2018-02-14	SRR4167528	SRS1670550	SRP086245	GSM2302444	CD4+ T cells					normal-weight child with asthma_CD4+ T cells			ncbi
RNA-Seq		101	PRJNA341854	SAMN05729721	GEO	public	sra	SRX2136489	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2016-09-05	1051	620	Homo sapiens	ILLUMINA	2018-02-14	SRR4167529	SRS1670551	SRP086245	GSM2302445	CD4+ T cells					normal-weight child with asthma_CD4+ T cells			ncbi
RNA-Seq		101	PRJNA341854	SAMN05729720	GEO	public	sra	SRX2136490	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2016-09-05	1927	1209	Homo sapiens	ILLUMINA	2018-02-14	SRR4167530	SRS1670552	SRP086245	GSM2302446	CD4+ T cells					obese child with asthma_CD4+ T cells			ncbi
RNA-Seq		101	PRJNA341854	SAMN05729719	GEO	public	sra	SRX2136491	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2016-09-05	750	546	Homo sapiens	ILLUMINA	2018-02-14	SRR4167531	SRS1670553	SRP086245	GSM2302447	CD4+ T cells					obese child with asthma_CD4+ T cells			ncbi
RNA-Seq		101	PRJNA341854	SAMN05729718	GEO	public	sra	SRX2136492	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2016-09-05	948	614	Homo sapiens	ILLUMINA	2018-02-14	SRR4167532	SRS1670554	SRP086245	GSM2302448	CD4+ T cells					obese child with asthma_CD4+ T cells			ncbi
RNA-Seq		101	PRJNA341854	SAMN05729717	GEO	public	sra	SRX2136493	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2016-09-05	1428	947	Homo sapiens	ILLUMINA	2018-02-14	SRR4167533	SRS1670555	SRP086245	GSM2302449	CD4+ T cells					obese child with asthma_CD4+ T cells			ncbi
RNA-Seq		101	PRJNA341854	SAMN05729716	GEO	public	sra	SRX2136494	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2016-09-05	1419	887	Homo sapiens	ILLUMINA	2018-02-14	SRR4167534	SRS1670556	SRP086245	GSM2302450	CD4+ T cells					obese child with asthma_CD4+ T cells			ncbi
RNA-Seq		101	PRJNA341854	SAMN05729715	GEO	public	sra	SRX2136495	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2016-09-05	9922	7203	Homo sapiens	ILLUMINA	2018-02-14	SRR4167535	SRS1670557	SRP086245	GSM2302451	CD4+ T cells					obese child with asthma_CD4+ T cells			ncbi
RNA-Seq		101	PRJNA341854	SAMN05729714	GEO	public	sra	SRX2136496	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2016-09-05	1150	720	Homo sapiens	ILLUMINA	2018-02-14	SRR4167536	SRS1670558	SRP086245	GSM2302452	CD4+ T cells					obese child with asthma_CD4+ T cells			ncbi
RNA-Seq		101	PRJNA341854	SAMN05729713	GEO	public	sra	SRX2136497	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2016-09-05	2034	1286	Homo sapiens	ILLUMINA	2018-02-14	SRR4167537	SRS1670559	SRP086245	GSM2302453	CD4+ T cells					obese child with asthma_CD4+ T cells			ncbi
RNA-Seq		101	PRJNA341854	SAMN05729712	GEO	public	sra	SRX2136498	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2016-09-05	1483	929	Homo sapiens	ILLUMINA	2018-02-14	SRR4167538	SRS1670560	SRP086245	GSM2302454	CD4+ T cells					obese child with asthma_CD4+ T cells			ncbi
RNA-Seq		101	PRJNA341854	SAMN05729711	GEO	public	sra	SRX2136499	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2016-09-05	1665	1047	Homo sapiens	ILLUMINA	2018-02-14	SRR4167539	SRS1670561	SRP086245	GSM2302455	CD4+ T cells					obese child with asthma_CD4+ T cells			ncbi
RNA-Seq		101	PRJNA341854	SAMN05729710	GEO	public	sra	SRX2136500	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2016-09-05	810	581	Homo sapiens	ILLUMINA	2018-02-14	SRR4167540	SRS1670562	SRP086245	GSM2302456	CD4+ T cells					obese child with asthma_CD4+ T cells			ncbi
RNA-Seq		101	PRJNA341854	SAMN05729709	GEO	public	sra	SRX2136501	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2016-09-05	590	371	Homo sapiens	ILLUMINA	2018-02-14	SRR4167541	SRS1670563	SRP086245	GSM2302457	CD4+ T cells					obese child with asthma_CD4+ T cells			ncbi
RNA-Seq		101	PRJNA341854	SAMN05729708	GEO	public	sra	SRX2136502	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2016-09-05	1774	1122	Homo sapiens	ILLUMINA	2018-02-14	SRR4167542	SRS1670564	SRP086245	GSM2302458	CD4+ T cells					obese child with asthma_CD4+ T cells			ncbi
RNA-Seq		101	PRJNA341854	SAMN05729707	GEO	public	sra	SRX2136503	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2016-09-05	1440	908	Homo sapiens	ILLUMINA	2018-02-14	SRR4167543	SRS1670565	SRP086245	GSM2302459	CD4+ T cells					obese child with asthma_CD4+ T cells			ncbi
RNA-Seq		101	PRJNA341854	SAMN05729706	GEO	public	sra	SRX2136504	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2016-09-05	1284	792	Homo sapiens	ILLUMINA	2018-02-14	SRR4167544	SRS1670566	SRP086245	GSM2302460	CD4+ T cells					obese child with asthma_CD4+ T cells			ncbi
RNA-Seq		101	PRJNA341854	SAMN05729705	GEO	public	sra	SRX2136505	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2016-09-05	651	420	Homo sapiens	ILLUMINA	2018-02-14	SRR4167545	SRS1670567	SRP086245	GSM2302461	CD4+ T cells					obese child with asthma_CD4+ T cells			ncbi
RNA-Seq		101	PRJNA341854	SAMN05729704	GEO	public	sra	SRX2136506	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2016-09-05	1326	819	Homo sapiens	ILLUMINA	2018-02-14	SRR4167546	SRS1670568	SRP086245	GSM2302462	CD4+ T cells					obese child with asthma_CD4+ T cells			ncbi
RNA-Seq		101	PRJNA341854	SAMN05729703	GEO	public	sra	SRX2136507	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2016-09-05	1728	1082	Homo sapiens	ILLUMINA	2018-02-14	SRR4167547	SRS1670569	SRP086245	GSM2302463	CD4+ T cells					obese child with asthma_CD4+ T cells			ncbi
RNA-Seq		101	PRJNA341854	SAMN05729702	GEO	public	sra	SRX2136508	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2016-09-05	1634	1031	Homo sapiens	ILLUMINA	2018-02-14	SRR4167548	SRS1670570	SRP086245	GSM2302464	CD4+ T cells					obese child with asthma_CD4+ T cells			ncbi
RNA-Seq		101	PRJNA341854	SAMN05729701	GEO	public	sra	SRX2136509	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2016-09-05	397	249	Homo sapiens	ILLUMINA	2018-02-14	SRR4167549	SRS1670571	SRP086245	GSM2302465	CD4+ T cells					obese child with asthma_CD4+ T cells			ncbi
RNA-Seq		101	PRJNA341854	SAMN05729700	GEO	public	sra	SRX2136510	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2016-09-05	1458	1056	Homo sapiens	ILLUMINA	2018-02-14	SRR4167550	SRS1670572	SRP086245	GSM2302466	CD4+ T cells					obese child with asthma_CD4+ T cells			ncbi
RNA-Seq		277	PRJNA167090	SAMN00996419	GEO	public	sra	SRX148360	0	454 GS FLX Titanium	SINGLE	cDNA	TRANSCRIPTOMIC	GSM931711: Atopic asthma airway smooth muscle A1	2012-05-16	6	3	Homo sapiens	LS454	2014-08-15	SRR497671	SRS334097	SRP013217	GSM931711						airway smooth muscle		airway smooth muscle layer from airway wall	ncbi
RNA-Seq		283	PRJNA167090	SAMN00996420	GEO	public	sra	SRX148361	0	454 GS FLX Titanium	SINGLE	cDNA	TRANSCRIPTOMIC	GSM931712: Atopic asthma airway smooth muscle A2	2012-05-16	11	7	Homo sapiens	LS454	2014-08-15	SRR497672	SRS334098	SRP013217	GSM931712						airway smooth muscle		airway smooth muscle layer from airway wall	ncbi
RNA-Seq		251	PRJNA167090	SAMN00996421	GEO	public	sra	SRX148362	0	454 GS FLX Titanium	SINGLE	cDNA	TRANSCRIPTOMIC	GSM931713: Atopic asthma airway smooth muscle A3	2012-05-16	5	3	Homo sapiens	LS454	2014-08-15	SRR497673	SRS334099	SRP013217	GSM931713						airway smooth muscle		airway smooth muscle layer from airway wall	ncbi
RNA-Seq		275	PRJNA167090	SAMN00996422	GEO	public	sra	SRX148363	0	454 GS FLX Titanium	SINGLE	cDNA	TRANSCRIPTOMIC	GSM931714: Atopic asthma airway smooth muscle A4	2012-05-16	5	3	Homo sapiens	LS454	2014-08-15	SRR497674	SRS334100	SRP013217	GSM931714						airway smooth muscle		airway smooth muscle layer from airway wall	ncbi
RNA-Seq		271	PRJNA167090	SAMN00996423	GEO	public	sra	SRX148364	0	454 GS FLX Titanium	SINGLE	cDNA	TRANSCRIPTOMIC	GSM931715: Atopic asthma airway smooth muscle A5	2012-05-16	7	4	Homo sapiens	LS454	2014-08-15	SRR497675	SRS334101	SRP013217	GSM931715						airway smooth muscle		airway smooth muscle layer from airway wall	ncbi
RNA-Seq		285	PRJNA167090	SAMN00996424	GEO	public	sra	SRX148365	0	454 GS FLX Titanium	SINGLE	cDNA	TRANSCRIPTOMIC	GSM931716: Atopic asthma airway smooth muscle A6	2012-05-16	9	6	Homo sapiens	LS454	2014-08-15	SRR497676	SRS334102	SRP013217	GSM931716						airway smooth muscle		airway smooth muscle layer from airway wall	ncbi
RNA-Seq		274	PRJNA167090	SAMN00996425	GEO	public	sra	SRX148366	0	454 GS FLX Titanium	SINGLE	cDNA	TRANSCRIPTOMIC	GSM931717: Atopic asthma airway smooth muscle A7	2012-05-16	6	4	Homo sapiens	LS454	2014-08-15	SRR497677	SRS334103	SRP013217	GSM931717						airway smooth muscle		airway smooth muscle layer from airway wall	ncbi
RNA-Seq		262	PRJNA167090	SAMN00996426	GEO	public	sra	SRX148367	0	454 GS FLX Titanium	SINGLE	cDNA	TRANSCRIPTOMIC	GSM931718: Atopic asthma airway smooth muscle A8	2012-05-16	8	5	Homo sapiens	LS454	2014-08-15	SRR497678	SRS334104	SRP013217	GSM931718						airway smooth muscle		airway smooth muscle layer from airway wall	ncbi
RNA-Seq		258	PRJNA167090	SAMN00996427	GEO	public	sra	SRX148368	0	454 GS FLX Titanium	SINGLE	cDNA	TRANSCRIPTOMIC	GSM931719: Atopic asthma airway smooth muscle A9	2012-05-16	4	2	Homo sapiens	LS454	2014-08-15	SRR497679	SRS334105	SRP013217	GSM931719						airway smooth muscle		airway smooth muscle layer from airway wall	ncbi
RNA-Seq		261	PRJNA167090	SAMN00996428	GEO	public	sra	SRX148369	0	454 GS FLX Titanium	SINGLE	cDNA	TRANSCRIPTOMIC	GSM931720: Atopic asthma airway smooth muscle A10	2012-05-16	9	6	Homo sapiens	LS454	2014-08-15	SRR497680	SRS334106	SRP013217	GSM931720						airway smooth muscle		airway smooth muscle layer from airway wall	ncbi
RNA-Seq		263	PRJNA167090	SAMN00996429	GEO	public	sra	SRX148370	0	454 GS FLX Titanium	SINGLE	cDNA	TRANSCRIPTOMIC	GSM931721: Atopic asthma airway smooth muscle A11	2012-05-16	6	3	Homo sapiens	LS454	2014-08-15	SRR497681	SRS334107	SRP013217	GSM931721						airway smooth muscle		airway smooth muscle layer from airway wall	ncbi
RNA-Seq		250	PRJNA167090	SAMN00996430	GEO	public	sra	SRX148371	0	454 GS FLX Titanium	SINGLE	cDNA	TRANSCRIPTOMIC	GSM931722: Atopic asthma airway smooth muscle A12	2012-05-16	5	3	Homo sapiens	LS454	2014-08-15	SRR497682	SRS334108	SRP013217	GSM931722						airway smooth muscle		airway smooth muscle layer from airway wall	ncbi
RNA-Seq		274	PRJNA167090	SAMN00996431	GEO	public	sra	SRX148372	0	454 GS FLX Titanium	SINGLE	cDNA	TRANSCRIPTOMIC	GSM931723: Atopic healthy control airway smooth muscle H1	2012-05-16	6	4	Homo sapiens	LS454	2014-08-15	SRR497683	SRS334109	SRP013217	GSM931723						airway smooth muscle		airway smooth muscle layer from airway wall	ncbi
RNA-Seq		307	PRJNA167090	SAMN00996432	GEO	public	sra	SRX148373	0	454 GS FLX Titanium	SINGLE	cDNA	TRANSCRIPTOMIC	GSM931724: Atopic healthy control airway smooth muscle H2	2012-05-16	14	9	Homo sapiens	LS454	2014-08-15	SRR497684	SRS334110	SRP013217	GSM931724						airway smooth muscle		airway smooth muscle layer from airway wall	ncbi
RNA-Seq		296	PRJNA167090	SAMN00996433	GEO	public	sra	SRX148374	0	454 GS FLX Titanium	SINGLE	cDNA	TRANSCRIPTOMIC	GSM931725: Atopic healthy control airway smooth muscle H3	2012-05-16	9	5	Homo sapiens	LS454	2014-08-15	SRR497685	SRS334111	SRP013217	GSM931725						airway smooth muscle		airway smooth muscle layer from airway wall	ncbi
RNA-Seq		301	PRJNA167090	SAMN00996434	GEO	public	sra	SRX148375	0	454 GS FLX Titanium	SINGLE	cDNA	TRANSCRIPTOMIC	GSM931726: Atopic healthy control airway smooth muscle H4	2012-05-16	9	6	Homo sapiens	LS454	2014-08-15	SRR497686	SRS334112	SRP013217	GSM931726						airway smooth muscle		airway smooth muscle layer from airway wall	ncbi
RNA-Seq		293	PRJNA167090	SAMN00996435	GEO	public	sra	SRX148376	0	454 GS FLX Titanium	SINGLE	cDNA	TRANSCRIPTOMIC	GSM931727: Atopic healthy control airway smooth muscle H5	2012-05-16	9	5	Homo sapiens	LS454	2014-08-15	SRR497687	SRS334113	SRP013217	GSM931727						airway smooth muscle		airway smooth muscle layer from airway wall	ncbi
RNA-Seq		271	PRJNA167090	SAMN00996436	GEO	public	sra	SRX148377	0	454 GS FLX Titanium	SINGLE	cDNA	TRANSCRIPTOMIC	GSM931728: Atopic healthy control airway smooth muscle H6	2012-05-16	7	4	Homo sapiens	LS454	2014-08-15	SRR497688	SRS334114	SRP013217	GSM931728						airway smooth muscle		airway smooth muscle layer from airway wall	ncbi
RNA-Seq		260	PRJNA167090	SAMN00996437	GEO	public	sra	SRX148378	0	454 GS FLX Titanium	SINGLE	cDNA	TRANSCRIPTOMIC	GSM931729: Non-atopic healthy control airway smooth muscle H7	2012-05-16	4	2	Homo sapiens	LS454	2014-08-15	SRR497689	SRS334115	SRP013217	GSM931729						airway smooth muscle		airway smooth muscle layer from airway wall	ncbi
RNA-Seq		288	PRJNA167090	SAMN00996438	GEO	public	sra	SRX148379	0	454 GS FLX Titanium	SINGLE	cDNA	TRANSCRIPTOMIC	GSM931730: Non-atopic healthy control airway smooth muscle H8	2012-05-16	9	5	Homo sapiens	LS454	2014-08-15	SRR497690	SRS334116	SRP013217	GSM931730						airway smooth muscle		airway smooth muscle layer from airway wall	ncbi
RNA-Seq		286	PRJNA167090	SAMN00996439	GEO	public	sra	SRX148380	0	454 GS FLX Titanium	SINGLE	cDNA	TRANSCRIPTOMIC	GSM931731: Non-atopic healthy control airway smooth muscle H9	2012-05-16	8	5	Homo sapiens	LS454	2014-08-15	SRR497691	SRS334117	SRP013217	GSM931731						airway smooth muscle		airway smooth muscle layer from airway wall	ncbi
RNA-Seq		296	PRJNA167090	SAMN00996440	GEO	public	sra	SRX148381	0	454 GS FLX Titanium	SINGLE	cDNA	TRANSCRIPTOMIC	GSM931732: Non-atopic healthy control airway smooth muscle H10	2012-05-16	7	4	Homo sapiens	LS454	2014-08-15	SRR497692	SRS334118	SRP013217	GSM931732						airway smooth muscle		airway smooth muscle layer from airway wall	ncbi
RNA-Seq		275	PRJNA167090	SAMN00996441	GEO	public	sra	SRX148382	0	454 GS FLX Titanium	SINGLE	cDNA	TRANSCRIPTOMIC	GSM931733: Non-atopic healthy control airway smooth muscle H11	2012-05-16	4	2	Homo sapiens	LS454	2014-08-15	SRR497693	SRS334119	SRP013217	GSM931733						airway smooth muscle		airway smooth muscle layer from airway wall	ncbi
RNA-Seq		252	PRJNA167090	SAMN00996442	GEO	public	sra	SRX148383	0	454 GS FLX Titanium	SINGLE	cDNA	TRANSCRIPTOMIC	GSM931734: Non-atopic healthy control airway smooth muscle H12	2012-05-16	3	2	Homo sapiens	LS454	2014-08-15	SRR497694	SRS334120	SRP013217	GSM931734						airway smooth muscle		airway smooth muscle layer from airway wall	ncbi
RNA-Seq		50	PRJNA280793	SAMN03486869		public	sra	SRX2403512	0	Illumina HiSeq 2500	SINGLE	unspecified	TRANSCRIPTOMIC	RS07	2016-12-08	2281	804	Homo sapiens	ILLUMINA	2017-12-07	SRR5086181	SRS913855	SRP057350	RS07								sputum cells	ncbi
RNA-Seq		50	PRJNA280793	SAMN03486892		public	sra	SRX2403513	0	Illumina HiSeq 2500	SINGLE	unspecified	TRANSCRIPTOMIC	RS33	2016-12-07	1064	368	Homo sapiens	ILLUMINA	2017-12-07	SRR5086182	SRS913878	SRP057350	RS33								sputum cells	ncbi
RNA-Seq		50	PRJNA280793	SAMN03486896		public	sra	SRX2403514	0	Illumina HiSeq 2500	SINGLE	unspecified	TRANSCRIPTOMIC	RS37	2016-12-07	1119	386	Homo sapiens	ILLUMINA	2017-12-07	SRR5086183	SRS913882	SRP057350	RS37								sputum cells	ncbi
RNA-Seq		50	PRJNA280793	SAMN03486870		public	sra	SRX2403515	0	Illumina HiSeq 2500	SINGLE	unspecified	TRANSCRIPTOMIC	RS08	2016-12-07	1127	396	Homo sapiens	ILLUMINA	2017-12-07	SRR5086184	SRS913856	SRP057350	RS08								sputum cells	ncbi
RNA-Seq		50	PRJNA280793	SAMN03486910		public	sra	SRX2403516	0	Illumina HiSeq 2500	SINGLE	unspecified	TRANSCRIPTOMIC	RS51	2016-12-07	1283	451	Homo sapiens	ILLUMINA	2017-12-07	SRR5086185	SRS913898	SRP057350	RS51								sputum cells	ncbi
RNA-Seq		50	PRJNA280793	SAMN03486926		public	sra	SRX2403517	0	Illumina HiSeq 2500	SINGLE	unspecified	TRANSCRIPTOMIC	RS67	2016-12-07	1153	405	Homo sapiens	ILLUMINA	2017-12-07	SRR5086186	SRS913914	SRP057350	RS67								sputum cells	ncbi
RNA-Seq		50	PRJNA280793	SAMN03486897		public	sra	SRX2403518	0	Illumina HiSeq 2500	SINGLE	unspecified	TRANSCRIPTOMIC	RS38	2016-12-07	1020	355	Homo sapiens	ILLUMINA	2017-12-07	SRR5086187	SRS913884	SRP057350	RS38								sputum cells	ncbi
RNA-Seq		50	PRJNA280793	SAMN03486907		public	sra	SRX2403519	0	Illumina HiSeq 2500	SINGLE	unspecified	TRANSCRIPTOMIC	RS48	2016-12-07	1095	379	Homo sapiens	ILLUMINA	2017-12-07	SRR5086188	SRS913894	SRP057350	RS48								sputum cells	ncbi
RNA-Seq		50	PRJNA280793	SAMN03486931		public	sra	SRX2403520	0	Illumina HiSeq 2500	SINGLE	unspecified	TRANSCRIPTOMIC	RS72	2016-12-07	1101	384	Homo sapiens	ILLUMINA	2017-12-07	SRR5086189	SRS913920	SRP057350	RS72								sputum cells	ncbi
RNA-Seq		50	PRJNA280793	SAMN03486888		public	sra	SRX2403521	0	Illumina HiSeq 2500	SINGLE	unspecified	TRANSCRIPTOMIC	RS29	2016-12-07	1239	428	Homo sapiens	ILLUMINA	2017-12-07	SRR5086190	SRS913874	SRP057350	RS29								sputum cells	ncbi
RNA-Seq		50	PRJNA280793	SAMN03486903		public	sra	SRX2403522	0	Illumina HiSeq 2500	SINGLE	unspecified	TRANSCRIPTOMIC	RS44	2016-12-07	1169	405	Homo sapiens	ILLUMINA	2017-12-07	SRR5086191	SRS913890	SRP057350	RS44								sputum cells	ncbi
RNA-Seq		50	PRJNA280793	SAMN03486874		public	sra	SRX2403523	0	Illumina HiSeq 2500	SINGLE	unspecified	TRANSCRIPTOMIC	RS13	2016-12-08	1165	409	Homo sapiens	ILLUMINA	2017-12-07	SRR5086192	SRS913860	SRP057350	RS13								sputum cells	ncbi
RNA-Seq		50	PRJNA280793	SAMN03486873		public	sra	SRX2403524	0	Illumina HiSeq 2500	SINGLE	unspecified	TRANSCRIPTOMIC	RS12	2016-12-07	1166	410	Homo sapiens	ILLUMINA	2017-12-07	SRR5086193	SRS913859	SRP057350	RS12								sputum cells	ncbi
RNA-Seq		50	PRJNA280793	SAMN03486927		public	sra	SRX2403525	0	Illumina HiSeq 2500	SINGLE	unspecified	TRANSCRIPTOMIC	RS68	2016-12-07	1211	423	Homo sapiens	ILLUMINA	2017-12-07	SRR5086194	SRS913915	SRP057350	RS68								sputum cells	ncbi
RNA-Seq		50	PRJNA280793	SAMN03486916		public	sra	SRX2403526	0	Illumina HiSeq 2500	SINGLE	unspecified	TRANSCRIPTOMIC	RS57	2016-12-07	1157	403	Homo sapiens	ILLUMINA	2017-12-07	SRR5086195	SRS913906	SRP057350	RS57								sputum cells	ncbi
RNA-Seq		50	PRJNA280793	SAMN03486877		public	sra	SRX2403527	0	Illumina HiSeq 2500	SINGLE	unspecified	TRANSCRIPTOMIC	RS17	2016-12-07	1124	400	Homo sapiens	ILLUMINA	2017-12-07	SRR5086196	SRS913865	SRP057350	RS17								sputum cells	ncbi
